Report for Dataset: fmri-objectviewing
Generated on: 2025-02-06 01:39:54
Run number: 0
========================================================================================================================

RMSE: Root Mean Square Error - Measures the average magnitude of error.

+-----------------+-----------------+-----------------+-----------------+--------------+---------------------------+
|     Dataset     |    Algorithm    |    Optimizer    |     Pattern     |   X Value    |           RMSE            |
| fmriobjectviewing |      mcar       |      brits      |    bayesian     |     0.6      |       0.0044885668        |
| fmriobjectviewing |      mcar       |      brits      |    bayesian     |     0.7      |       0.0024545147        |
| fmriobjectviewing |      mcar       |    deep_mvi     |    bayesian     |     0.05     |       0.6201427539        |
| fmriobjectviewing |      mcar       |    deep_mvi     |    bayesian     |     0.1      |       0.1015668183        |
| fmriobjectviewing |      mcar       |    deep_mvi     |    bayesian     |     0.2      |       0.0385340821        |
| fmriobjectviewing |      mcar       |    deep_mvi     |    bayesian     |     0.4      |       0.0292812903        |
| fmriobjectviewing |      mcar       |    deep_mvi     |    bayesian     |     0.6      |       0.0273799910        |
| fmriobjectviewing |      mcar       |    deep_mvi     |    bayesian     |     0.7      |       0.0236879417        |
| fmriobjectviewing |      mcar       |      mpin       |    bayesian     |     0.05     |       0.4240762275        |
| fmriobjectviewing |      mcar       |      mpin       |    bayesian     |     0.1      |       0.1527466341        |
| fmriobjectviewing |      mcar       |      mpin       |    bayesian     |     0.2      |       0.0821413757        |
| fmriobjectviewing |      mcar       |      mpin       |    bayesian     |     0.4      |       0.0740451636        |
| fmriobjectviewing |      mcar       |      mpin       |    bayesian     |     0.6      |       0.0642675715        |
| fmriobjectviewing |      mcar       |      mpin       |    bayesian     |     0.7      |       0.0557653939        |
| fmriobjectviewing |      mcar       |     pristi      |    bayesian     |     0.05     |       0.5257804040        |
| fmriobjectviewing |      mcar       |     pristi      |    bayesian     |     0.1      |       0.1177785791        |
| fmriobjectviewing |      mcar       |     pristi      |    bayesian     |     0.2      |       0.0258510613        |
| fmriobjectviewing |      mcar       |     pristi      |    bayesian     |     0.4      |       0.0055909059        |
| fmriobjectviewing |      mcar       |     pristi      |    bayesian     |     0.6      |       0.0022184608        |
| fmriobjectviewing |      mcar       |     pristi      |    bayesian     |     0.7      |       0.0017346778        |
+-----------------+-----------------+-----------------+-----------------+--------------+---------------------------+

CORRELATION: Correlation Coefficient - Indicates linear relationship between variables.

+-----------------+-----------------+-----------------+-----------------+--------------+---------------------------+
|     Dataset     |    Algorithm    |    Optimizer    |     Pattern     |   X Value    |        CORRELATION        |
+-----------------+-----------------+-----------------+-----------------+--------------+---------------------------+
| fmriobjectviewing |      mcar       |      mean       |    bayesian     |     0.05     |       0.0000000000        |
| fmriobjectviewing |      mcar       |      mean       |    bayesian     |     0.1      |       0.0000000000        |
| fmriobjectviewing |      mcar       |      mean       |    bayesian     |     0.2      |       0.0000000000        |
| fmriobjectviewing |      mcar       |      mean       |    bayesian     |     0.4      |       0.0000000000        |
| fmriobjectviewing |      mcar       |      mean       |    bayesian     |     0.6      |       0.0000000000        |
| fmriobjectviewing |      mcar       |      mean       |    bayesian     |     0.7      |       0.0000000000        |
| fmriobjectviewing |      mcar       |      cdrec      |    bayesian     |     0.05     |       0.5707159632        |
| fmriobjectviewing |      mcar       |      cdrec      |    bayesian     |     0.1      |       0.4844648885        |
| fmriobjectviewing |      mcar       |      cdrec      |    bayesian     |     0.2      |       0.4315821292        |
| fmriobjectviewing |      mcar       |      cdrec      |    bayesian     |     0.4      |       0.4469848515        |
| fmriobjectviewing |      mcar       |      cdrec      |    bayesian     |     0.6      |       0.4440668064        |
| fmriobjectviewing |      mcar       |      cdrec      |    bayesian     |     0.7      |       0.4104923614        |
| fmriobjectviewing |      mcar       |      stmvl      |    bayesian     |     0.05     |       0.5360081771        |
| fmriobjectviewing |      mcar       |      stmvl      |    bayesian     |     0.1      |       0.5598406578        |
| fmriobjectviewing |      mcar       |      stmvl      |    bayesian     |     0.2      |       0.4696294419        |
| fmriobjectviewing |      mcar       |      stmvl      |    bayesian     |     0.4      |       0.4307173907        |
| fmriobjectviewing |      mcar       |      stmvl      |    bayesian     |     0.6      |       0.2900818700        |
| fmriobjectviewing |      mcar       |      stmvl      |    bayesian     |     0.7      |       0.2441548305        |
| fmriobjectviewing |      mcar       |       iim       |    bayesian     |     0.05     |       0.7986062368        |
| fmriobjectviewing |      mcar       |       iim       |    bayesian     |     0.1      |       0.7477771680        |
| fmriobjectviewing |      mcar       |       iim       |    bayesian     |     0.2      |       0.6581463265        |
| fmriobjectviewing |      mcar       |       iim       |    bayesian     |     0.4      |       0.6157623090        |
| fmriobjectviewing |      mcar       |       iim       |    bayesian     |     0.6      |       0.5349197032        |
| fmriobjectviewing |      mcar       |       iim       |    bayesian     |     0.7      |       0.4719722316        |
| fmriobjectviewing |      mcar       |      mrnn       |    bayesian     |     0.05     |       0.0553431919        |
| fmriobjectviewing |      mcar       |      mrnn       |    bayesian     |     0.1      |       0.1010314635        |
| fmriobjectviewing |      mcar       |      mrnn       |    bayesian     |     0.2      |       0.0078277254        |
| fmriobjectviewing |      mcar       |      mrnn       |    bayesian     |     0.4      |       -0.0022903617       |
| fmriobjectviewing |      mcar       |      mrnn       |    bayesian     |     0.6      |       -0.0053885218       |
| fmriobjectviewing |      mcar       |      mrnn       |    bayesian     |     0.7      |       -0.0174695973       |
| fmriobjectviewing |      mcar       |    iter_svd     |    bayesian     |     0.05     |       0.0000000000        |
| fmriobjectviewing |      mcar       |    iter_svd     |    bayesian     |     0.1      |       0.0000000000        |
| fmriobjectviewing |      mcar       |    iter_svd     |    bayesian     |     0.2      |       0.0000000000        |
| fmriobjectviewing |      mcar       |    iter_svd     |    bayesian     |     0.4      |       0.0000000000        |
| fmriobjectviewing |      mcar       |    iter_svd     |    bayesian     |     0.6      |       0.0000000000        |
| fmriobjectviewing |      mcar       |    iter_svd     |    bayesian     |     0.7      |       0.0000000000        |
| fmriobjectviewing |      mcar       |     grouse      |    bayesian     |     0.05     |       0.5970795237        |
| fmriobjectviewing |      mcar       |     grouse      |    bayesian     |     0.1      |       0.4837018693        |
| fmriobjectviewing |      mcar       |     grouse      |    bayesian     |     0.2      |       0.4345608995        |
| fmriobjectviewing |      mcar       |     grouse      |    bayesian     |     0.4      |       0.4539814606        |
| fmriobjectviewing |      mcar       |     grouse      |    bayesian     |     0.6      |       0.4428064641        |
| fmriobjectviewing |      mcar       |     grouse      |    bayesian     |     0.7      |       0.4179167136        |
| fmriobjectviewing |      mcar       |     dynammo     |    bayesian     |     0.05     |       0.6375301993        |
| fmriobjectviewing |      mcar       |     dynammo     |    bayesian     |     0.1      |       0.5584649982        |
| fmriobjectviewing |      mcar       |     dynammo     |    bayesian     |     0.2      |       0.4979959110        |
| fmriobjectviewing |      mcar       |     dynammo     |    bayesian     |     0.4      |       0.4988581666        |
| fmriobjectviewing |      mcar       |     dynammo     |    bayesian     |     0.6      |       0.4740958557        |
| fmriobjectviewing |      mcar       |     dynammo     |    bayesian     |     0.7      |       0.4278438167        |
| fmriobjectviewing |      mcar       |      rosl       |    bayesian     |     0.05     |       0.3392102191        |
| fmriobjectviewing |      mcar       |      rosl       |    bayesian     |     0.1      |       0.3384325501        |
| fmriobjectviewing |      mcar       |      rosl       |    bayesian     |     0.2      |       0.2963380926        |
| fmriobjectviewing |      mcar       |      rosl       |    bayesian     |     0.4      |       0.4063243227        |
| fmriobjectviewing |      mcar       |      rosl       |    bayesian     |     0.6      |       0.3898553073        |
| fmriobjectviewing |      mcar       |      rosl       |    bayesian     |     0.7      |       0.3229918442        |
| fmriobjectviewing |      mcar       |    soft_imp     |    bayesian     |     0.05     |       0.0000000000        |
| fmriobjectviewing |      mcar       |    soft_imp     |    bayesian     |     0.1      |       0.0000000000        |
| fmriobjectviewing |      mcar       |    soft_imp     |    bayesian     |     0.2      |       0.0000000000        |
| fmriobjectviewing |      mcar       |    soft_imp     |    bayesian     |     0.4      |       0.0000000000        |
| fmriobjectviewing |      mcar       |    soft_imp     |    bayesian     |     0.6      |       0.0000000000        |
| fmriobjectviewing |      mcar       |    soft_imp     |    bayesian     |     0.7      |       0.0000000000        |
| fmriobjectviewing |      mcar       |     spirit      |    bayesian     |     0.05     |       0.0000000000        |
| fmriobjectviewing |      mcar       |     spirit      |    bayesian     |     0.1      |       0.0000000000        |
| fmriobjectviewing |      mcar       |     spirit      |    bayesian     |     0.2      |       0.0000000000        |
| fmriobjectviewing |      mcar       |     spirit      |    bayesian     |     0.4      |       0.0000000000        |
| fmriobjectviewing |      mcar       |     spirit      |    bayesian     |     0.6      |       0.0000000000        |
| fmriobjectviewing |      mcar       |     spirit      |    bayesian     |     0.7      |       0.0000000000        |
| fmriobjectviewing |      mcar       |       svt       |    bayesian     |     0.05     |       0.7081032931        |
| fmriobjectviewing |      mcar       |       svt       |    bayesian     |     0.1      |       0.6575689052        |
| fmriobjectviewing |      mcar       |       svt       |    bayesian     |     0.2      |       0.6029566437        |
| fmriobjectviewing |      mcar       |       svt       |    bayesian     |     0.4      |       0.5737984744        |
| fmriobjectviewing |      mcar       |       svt       |    bayesian     |     0.6      |       0.4980983548        |
| fmriobjectviewing |      mcar       |       svt       |    bayesian     |     0.7      |       0.4563592979        |
| fmriobjectviewing |      mcar       |      tkcm       |    bayesian     |     0.05     |       0.0000000000        |
| fmriobjectviewing |      mcar       |      tkcm       |    bayesian     |     0.1      |       0.0000000000        |
| fmriobjectviewing |      mcar       |      tkcm       |    bayesian     |     0.2      |       0.0000000000        |
| fmriobjectviewing |      mcar       |      tkcm       |    bayesian     |     0.4      |       0.0000000000        |
| fmriobjectviewing |      mcar       |      tkcm       |    bayesian     |     0.6      |       0.0000000000        |
| fmriobjectviewing |      mcar       |      tkcm       |    bayesian     |     0.7      |       0.0000000000        |
| fmriobjectviewing |      mcar       |      brits      |    bayesian     |     0.05     |       -0.0184271315       |
| fmriobjectviewing |      mcar       |      brits      |    bayesian     |     0.1      |       -0.0891209000       |
| fmriobjectviewing |      mcar       |      brits      |    bayesian     |     0.2      |       0.0372296638        |
| fmriobjectviewing |      mcar       |      brits      |    bayesian     |     0.4      |       0.0521240122        |
| fmriobjectviewing |      mcar       |      brits      |    bayesian     |     0.6      |       0.0560898377        |
| fmriobjectviewing |      mcar       |      brits      |    bayesian     |     0.7      |       0.0283065216        |
| fmriobjectviewing |      mcar       |    deep_mvi     |    bayesian     |     0.05     |       0.1733231505        |
| fmriobjectviewing |      mcar       |    deep_mvi     |    bayesian     |     0.1      |       0.1673194397        |
| fmriobjectviewing |      mcar       |    deep_mvi     |    bayesian     |     0.2      |       0.1629115283        |
| fmriobjectviewing |      mcar       |    deep_mvi     |    bayesian     |     0.4      |       0.2170734271        |
| fmriobjectviewing |      mcar       |    deep_mvi     |    bayesian     |     0.6      |       0.2331089353        |
| fmriobjectviewing |      mcar       |    deep_mvi     |    bayesian     |     0.7      |       0.1990316262        |
| fmriobjectviewing |      mcar       |      mpin       |    bayesian     |     0.05     |       0.4230682718        |
| fmriobjectviewing |      mcar       |      mpin       |    bayesian     |     0.1      |       0.3910412427        |
| fmriobjectviewing |      mcar       |      mpin       |    bayesian     |     0.2      |       0.3216266944        |
| fmriobjectviewing |      mcar       |      mpin       |    bayesian     |     0.4      |       0.3670919339        |
| fmriobjectviewing |      mcar       |      mpin       |    bayesian     |     0.6      |       0.3497361308        |
| fmriobjectviewing |      mcar       |      mpin       |    bayesian     |     0.7      |       0.3244642011        |
| fmriobjectviewing |      mcar       |     pristi      |    bayesian     |     0.05     |       0.3292181234        |
| fmriobjectviewing |      mcar       |     pristi      |    bayesian     |     0.1      |       0.0897793074        |
| fmriobjectviewing |      mcar       |     pristi      |    bayesian     |     0.2      |       0.0772040018        |
| fmriobjectviewing |      mcar       |     pristi      |    bayesian     |     0.4      |       0.0102175647        |
| fmriobjectviewing |      mcar       |     pristi      |    bayesian     |     0.6      |       0.0013745163        |
| fmriobjectviewing |      mcar       |     pristi      |    bayesian     |     0.7      |       0.0032009267        |
+-----------------+-----------------+-----------------+-----------------+--------------+---------------------------+

Dictionary of Results:
