Report for Dataset: eeg-alcohol
Generated on: 2025-01-28 12:43:32
Run number: 0
========================================================================================================================

RMSE: Root Mean Square Error - Measures the average magnitude of error.

+-----------------+-----------------+-----------------+-----------------+--------------+---------------------------+
|     Dataset     |    Algorithm    |    Optimizer    |     Pattern     |   X Value    |           RMSE            |
|   eegalcohol    |      mcar       |    deep_mvi     |    bayesian     |     0.6      |       0.2913070017        |
|   eegalcohol    |      mcar       |    deep_mvi     |    bayesian     |     0.8      |       0.1559550435        |
|   eegalcohol    |      mcar       |      mpin       |    bayesian     |     0.05     |       1.1000207172        |
|   eegalcohol    |      mcar       |      mpin       |    bayesian     |     0.1      |       0.6152646271        |
|   eegalcohol    |      mcar       |      mpin       |    bayesian     |     0.2      |       0.5639780930        |
|   eegalcohol    |      mcar       |      mpin       |    bayesian     |     0.4      |       0.4564964610        |
|   eegalcohol    |      mcar       |      mpin       |    bayesian     |     0.6      |       0.4515586253        |
|   eegalcohol    |      mcar       |      mpin       |    bayesian     |     0.8      |       0.3435377942        |
|   eegalcohol    |      mcar       |     pristi      |    bayesian     |     0.05     |       0.9204171336        |
|   eegalcohol    |      mcar       |     pristi      |    bayesian     |     0.1      |       0.3425300513        |
|   eegalcohol    |      mcar       |     pristi      |    bayesian     |     0.2      |       0.0817714963        |
|   eegalcohol    |      mcar       |     pristi      |    bayesian     |     0.4      |       0.0192074250        |
|   eegalcohol    |      mcar       |     pristi      |    bayesian     |     0.6      |       0.0070326276        |
|   eegalcohol    |      mcar       |     pristi      |    bayesian     |     0.8      |       0.0045596361        |
+-----------------+-----------------+-----------------+-----------------+--------------+---------------------------+

CORRELATION: Correlation Coefficient - Indicates linear relationship between variables.

+-----------------+-----------------+-----------------+-----------------+--------------+---------------------------+
|     Dataset     |    Algorithm    |    Optimizer    |     Pattern     |   X Value    |        CORRELATION        |
+-----------------+-----------------+-----------------+-----------------+--------------+---------------------------+
|   eegalcohol    |      mcar       |      mean       |    bayesian     |     0.05     |       0.0000000000        |
|   eegalcohol    |      mcar       |      mean       |    bayesian     |     0.1      |       0.0000000000        |
|   eegalcohol    |      mcar       |      mean       |    bayesian     |     0.2      |       0.0000000000        |
|   eegalcohol    |      mcar       |      mean       |    bayesian     |     0.4      |       0.0000000000        |
|   eegalcohol    |      mcar       |      mean       |    bayesian     |     0.6      |       0.0000000000        |
|   eegalcohol    |      mcar       |      mean       |    bayesian     |     0.8      |       0.0000000000        |
|   eegalcohol    |      mcar       |      cdrec      |    bayesian     |     0.05     |       0.9838005974        |
|   eegalcohol    |      mcar       |      cdrec      |    bayesian     |     0.1      |       0.9640385877        |
|   eegalcohol    |      mcar       |      cdrec      |    bayesian     |     0.2      |       0.9737339134        |
|   eegalcohol    |      mcar       |      cdrec      |    bayesian     |     0.4      |       0.9596099122        |
|   eegalcohol    |      mcar       |      cdrec      |    bayesian     |     0.6      |       0.9402245658        |
|   eegalcohol    |      mcar       |      cdrec      |    bayesian     |     0.8      |       0.8410496842        |
|   eegalcohol    |      mcar       |      stmvl      |    bayesian     |     0.05     |       0.6257299110        |
|   eegalcohol    |      mcar       |      stmvl      |    bayesian     |     0.1      |       0.5150331992        |
|   eegalcohol    |      mcar       |      stmvl      |    bayesian     |     0.2      |       0.6829190436        |
|   eegalcohol    |      mcar       |      stmvl      |    bayesian     |     0.4      |       0.7049770774        |
|   eegalcohol    |      mcar       |      stmvl      |    bayesian     |     0.6      |       0.6700704532        |
|   eegalcohol    |      mcar       |      stmvl      |    bayesian     |     0.8      |       0.0282269897        |
|   eegalcohol    |      mcar       |       iim       |    bayesian     |     0.05     |       0.8921599286        |
|   eegalcohol    |      mcar       |       iim       |    bayesian     |     0.1      |       0.6539206903        |
|   eegalcohol    |      mcar       |       iim       |    bayesian     |     0.2      |       0.6053753859        |
|   eegalcohol    |      mcar       |       iim       |    bayesian     |     0.4      |       0.4244684625        |
|   eegalcohol    |      mcar       |       iim       |    bayesian     |     0.6      |       0.5324210444        |
|   eegalcohol    |      mcar       |       iim       |    bayesian     |     0.8      |       0.4972103276        |
|   eegalcohol    |      mcar       |      mrnn       |    bayesian     |     0.05     |       -0.7952661135       |
|   eegalcohol    |      mcar       |      mrnn       |    bayesian     |     0.1      |       -0.3608571989       |
|   eegalcohol    |      mcar       |      mrnn       |    bayesian     |     0.2      |       -0.0327626406       |
|   eegalcohol    |      mcar       |      mrnn       |    bayesian     |     0.4      |       -0.0946718758       |
|   eegalcohol    |      mcar       |      mrnn       |    bayesian     |     0.6      |       -0.0492533341       |
|   eegalcohol    |      mcar       |      mrnn       |    bayesian     |     0.8      |       -0.0421450664       |
|   eegalcohol    |      mcar       |    iter_svd     |    bayesian     |     0.05     |       0.0000000000        |
|   eegalcohol    |      mcar       |    iter_svd     |    bayesian     |     0.1      |       0.0000000000        |
|   eegalcohol    |      mcar       |    iter_svd     |    bayesian     |     0.2      |       0.0000000000        |
|   eegalcohol    |      mcar       |    iter_svd     |    bayesian     |     0.4      |       0.0000000000        |
|   eegalcohol    |      mcar       |    iter_svd     |    bayesian     |     0.6      |       0.0000000000        |
|   eegalcohol    |      mcar       |    iter_svd     |    bayesian     |     0.8      |       0.0000000000        |
|   eegalcohol    |      mcar       |     grouse      |    bayesian     |     0.05     |       0.9150576800        |
|   eegalcohol    |      mcar       |     grouse      |    bayesian     |     0.1      |       0.7646002717        |
|   eegalcohol    |      mcar       |     grouse      |    bayesian     |     0.2      |       0.8385329807        |
|   eegalcohol    |      mcar       |     grouse      |    bayesian     |     0.4      |       0.8153992559        |
|   eegalcohol    |      mcar       |     grouse      |    bayesian     |     0.6      |       0.8205221429        |
|   eegalcohol    |      mcar       |     grouse      |    bayesian     |     0.8      |       0.7923498783        |
|   eegalcohol    |      mcar       |     dynammo     |    bayesian     |     0.05     |       0.9674522357        |
|   eegalcohol    |      mcar       |     dynammo     |    bayesian     |     0.1      |       0.9510156008        |
|   eegalcohol    |      mcar       |     dynammo     |    bayesian     |     0.2      |       0.9500921814        |
|   eegalcohol    |      mcar       |     dynammo     |    bayesian     |     0.4      |       0.9415594392        |
|   eegalcohol    |      mcar       |     dynammo     |    bayesian     |     0.6      |       0.9154131079        |
|   eegalcohol    |      mcar       |     dynammo     |    bayesian     |     0.8      |       0.8261083241        |
|   eegalcohol    |      mcar       |      rosl       |    bayesian     |     0.05     |       0.8965671001        |
|   eegalcohol    |      mcar       |      rosl       |    bayesian     |     0.1      |       0.7905381854        |
|   eegalcohol    |      mcar       |      rosl       |    bayesian     |     0.2      |       0.6201039356        |
|   eegalcohol    |      mcar       |      rosl       |    bayesian     |     0.4      |       0.6675448877        |
|   eegalcohol    |      mcar       |      rosl       |    bayesian     |     0.6      |       0.6184115402        |
|   eegalcohol    |      mcar       |      rosl       |    bayesian     |     0.8      |       0.3950469970        |
|   eegalcohol    |      mcar       |    soft_imp     |    bayesian     |     0.05     |       0.0000000000        |
|   eegalcohol    |      mcar       |    soft_imp     |    bayesian     |     0.1      |       0.0000000000        |
|   eegalcohol    |      mcar       |    soft_imp     |    bayesian     |     0.2      |       0.0000000000        |
|   eegalcohol    |      mcar       |    soft_imp     |    bayesian     |     0.4      |       0.0000000000        |
|   eegalcohol    |      mcar       |    soft_imp     |    bayesian     |     0.6      |       0.0000000000        |
|   eegalcohol    |      mcar       |    soft_imp     |    bayesian     |     0.8      |       0.0000000000        |
|   eegalcohol    |      mcar       |     spirit      |    bayesian     |     0.05     |       0.0000000000        |
|   eegalcohol    |      mcar       |     spirit      |    bayesian     |     0.1      |       0.0000000000        |
|   eegalcohol    |      mcar       |     spirit      |    bayesian     |     0.2      |       0.0000000000        |
|   eegalcohol    |      mcar       |     spirit      |    bayesian     |     0.4      |       0.0000000000        |
|   eegalcohol    |      mcar       |     spirit      |    bayesian     |     0.6      |       0.0000000000        |
|   eegalcohol    |      mcar       |     spirit      |    bayesian     |     0.8      |       0.0000000000        |
|   eegalcohol    |      mcar       |       svt       |    bayesian     |     0.05     |       0.9918040548        |
|   eegalcohol    |      mcar       |       svt       |    bayesian     |     0.1      |       0.9837939833        |
|   eegalcohol    |      mcar       |       svt       |    bayesian     |     0.2      |       0.9804644958        |
|   eegalcohol    |      mcar       |       svt       |    bayesian     |     0.4      |       0.9665752998        |
|   eegalcohol    |      mcar       |       svt       |    bayesian     |     0.6      |       0.9518617421        |
|   eegalcohol    |      mcar       |       svt       |    bayesian     |     0.8      |       0.9146324059        |
|   eegalcohol    |      mcar       |      tkcm       |    bayesian     |     0.05     |       0.0000000000        |
|   eegalcohol    |      mcar       |      tkcm       |    bayesian     |     0.1      |       0.0000000000        |
|   eegalcohol    |      mcar       |      tkcm       |    bayesian     |     0.2      |       0.0000000000        |
|   eegalcohol    |      mcar       |      tkcm       |    bayesian     |     0.4      |       0.0000000000        |
|   eegalcohol    |      mcar       |      tkcm       |    bayesian     |     0.6      |       0.0000000000        |
|   eegalcohol    |      mcar       |      tkcm       |    bayesian     |     0.8      |       0.0000000000        |
|   eegalcohol    |      mcar       |      brits      |    bayesian     |     0.05     |       0.7723946756        |
|   eegalcohol    |      mcar       |      brits      |    bayesian     |     0.1      |       0.0166576752        |
|   eegalcohol    |      mcar       |      brits      |    bayesian     |     0.2      |       0.4182371798        |
|   eegalcohol    |      mcar       |      brits      |    bayesian     |     0.4      |       0.1267329847        |
|   eegalcohol    |      mcar       |      brits      |    bayesian     |     0.6      |       0.3743790777        |
|   eegalcohol    |      mcar       |      brits      |    bayesian     |     0.8      |       0.1570248487        |
|   eegalcohol    |      mcar       |    deep_mvi     |    bayesian     |     0.05     |       0.7595423108        |
|   eegalcohol    |      mcar       |    deep_mvi     |    bayesian     |     0.1      |       0.7698336421        |
|   eegalcohol    |      mcar       |    deep_mvi     |    bayesian     |     0.2      |       0.6621448099        |
|   eegalcohol    |      mcar       |    deep_mvi     |    bayesian     |     0.4      |       0.6998949735        |
|   eegalcohol    |      mcar       |    deep_mvi     |    bayesian     |     0.6      |       0.6923422712        |
|   eegalcohol    |      mcar       |    deep_mvi     |    bayesian     |     0.8      |       0.5203477978        |
|   eegalcohol    |      mcar       |      mpin       |    bayesian     |     0.05     |       0.8665561068        |
|   eegalcohol    |      mcar       |      mpin       |    bayesian     |     0.1      |       0.7115030862        |
|   eegalcohol    |      mcar       |      mpin       |    bayesian     |     0.2      |       0.8160583710        |
|   eegalcohol    |      mcar       |      mpin       |    bayesian     |     0.4      |       0.7804019877        |
|   eegalcohol    |      mcar       |      mpin       |    bayesian     |     0.6      |       0.7964880949        |
|   eegalcohol    |      mcar       |      mpin       |    bayesian     |     0.8      |       0.7194497703        |
|   eegalcohol    |      mcar       |     pristi      |    bayesian     |     0.05     |       -0.1618995941       |
|   eegalcohol    |      mcar       |     pristi      |    bayesian     |     0.1      |       -0.0561795677       |
|   eegalcohol    |      mcar       |     pristi      |    bayesian     |     0.2      |       0.0150559137        |
|   eegalcohol    |      mcar       |     pristi      |    bayesian     |     0.4      |       0.0246513666        |
|   eegalcohol    |      mcar       |     pristi      |    bayesian     |     0.6      |       -0.0086158670       |
|   eegalcohol    |      mcar       |     pristi      |    bayesian     |     0.8      |       -0.0069275708       |
+-----------------+-----------------+-----------------+-----------------+--------------+---------------------------+

Dictionary of Results:
